glo_avg
-1.34181666666667
-1.55251666666667
-1.6352
-2.0724
-1.5904
-1.48183333333333
-1.75198333333333
-1.67165
-1.16461666666667
34.9747166666667
99.915
157.771166666667
166.369333333333
214.838333333333
487.983333333333
624.86
825.643333333333
702.951666666667
373.21
370.143333333333
105.292333333333
14.6775333333333
-2.54153333333333
-2.23098333333333
-1.86556666666667
-1.87303333333333
-2.04398333333333
-1.68446666666667
-1.74508333333333
-1.7403
-1.63215
-1.97176666666667
-1.12401666666667
19.3554
18.34955
87.9571666666667
187.246666666667
162.857666666667
168.446666666667
128.8295
189.9775
225.625
115.734333333333
227.721
48.0946666666667
11.3578333333333
-1.25168333333333
-0.766383333333333
-0.997733333333333
-0.982
-0.864116666666667
-1.31561666666667
-1.85975
-1.72458333333333
-1.35473333333333
-1.39633333333333
0.810766666666667
41.7671666666667
153.866333333333
429.226666666667
635.495
316.026666666667
231.228333333333
104.116833333333
389.971666666667
670.348333333333
341.953833333333
48.762
86.8593333333333
13.9239833333333
-1.73548333333333
-1.12948333333333
-0.803733333333333
-0.935233333333333
-1.39648333333333
-1.86795
-1.73563333333333
-1.74276666666667
-1.96866666666667
-2.17126666666667
-0.312633333333333
116.308166666667
284.213833333333
548.011666666667
742.725
822.433333333333
1067.085
951.991666666667
825.445
922.896666666667
746.088333333333
448.133333333333
169.223833333333
13.3832
-2.8464
-2.4534
-1.8556
-1.73715
-1.78518333333333
-2.37925
-2.65156666666667
-2.8444
-2.43346666666667
-2.00975
0.7008
102.991
340.471666666667
578.548333333333
699.3
663.29
947.206666666667
1032.63166666667
1096.2
822.3
481.556666666667
378.043333333333
172.156
7.55136666666667
-0.979716666666667
-1.32966666666667
-1.89106666666667
-1.94918333333333
-1.70675
-1.9617
-1.79866666666667
-2.19075
-1.7369
-2.12763333333333
-0.53105
53.3641666666667
205.34
396.673333333333
819.818333333333
515.67
644.27
642.171333333333
49.953
176.678333333333
137.023333333333
234.638333333333
106.1515
14.0908666666667
-2.29843333333333
-1.86805
-1.89456666666667
-1.8534
-1.57393333333333
-2.0296
-0.89375
-0.786816666666667
-0.843583333333333
-1.06296666666667
-0.63645
13.4142333333333
101.802666666667
191.538333333333
196.828333333333
341.873333333333
403.508333333333
393.47
382.625
601.78
499.203333333333
279.161666666667
112.82
15.6858
-1.96095
-1.88498333333333
-1.77178333333333
-1.53436666666667
-0.845433333333333
-0.765016666666667
-0.759066666666667
-0.77305
-0.797133333333333
-0.9911
-0.190183333333333
24.34365
65.1195
179.92
357.45
387.378333333333
308.748333333333
511.871666666667
525.896666666667
718.913333333333
456.97
253.578333333333
228.1105
27.065
-2.20861666666667
-2.1151
-1.70703333333333
-3.07435
-2.01975
-1.3097
-1.10723333333333
-0.954366666666667
-0.567366666666667
-0.81745
-0.45805
12.1790666666667
54.7606666666667
96.0416666666667
165.981666666667
481.69
397.853333333333
506.955
342.036666666667
322.656666666667
196.056666666667
84.6723333333333
28.33595
-0.265233333333333
-0.939066666666667
-1.06365
-1.18811666666667
-1.11223333333333
-1.07213333333333
-1.07043333333333
-1.17871666666667
-1.12906666666667
-1.10623333333333
-0.999516666666667
-0.742116666666667
27.7942833333333
37.2555
129.027833333333
137.783
104.445
138.903333333333
182.95
221.993333333333
192.411666666667
279.416666666667
257.956666666667
63.1426666666667
5.81056666666667
-1.48853333333333
-2.24095
-2.01925
-1.90546666666667
-1.75715
-1.85353333333333
-1.9533
-2.57441666666667
-1.75956666666667
-1.68943333333333
-1.59768333333333
19.9688166666667
63.2615
201.963333333333
179.555
193.913333333333
477.943333333333
506.47
578.251666666667
395.711666666667
169.703333333333
112.793333333333
47.9258333333333
7.93315
-2.0324
-1.95281666666667
-1.9577
-1.84108333333333
-2.06468333333333
-1.71141666666667
-1.74481666666667
-1.93408333333333
-1.90388333333333
-1.99078333333333
-0.698
30.9438333333333
120.389
196.5
213.601666666667
287.105
404.606666666667
290.103333333333
382.028333333333
395.523333333333
345.953333333333
121.705
63.846
16.1460666666667
-2.22285
-2.17623333333333
-2.00365
-1.87836666666667
-2.05821666666667
-1.98236666666667
-2.25658333333333
-3.17623333333333
-2.58201666666667
-3.16641666666667
-3.37145
17.3562666666667
122.494166666667
271.678333333333
425.915
422.506666666667
487.296666666667
428.855
727.445
629.581666666667
436.983333333333
475.31
205.621666666667
13.4986
-2.3676
-1.6839
-1.6095
-0.926783333333333
-0.991333333333333
-1.12108333333333
-1.03235
-0.835483333333333
-0.729483333333333
-1.02481666666667
-0.54235
27.7072333333333
154.049833333333
399.296666666667
552.468333333333
613.556666666667
543.91
314.305
261.666666666667
240.7
125.709
68.678
56.6176666666667
10.10265
-2.00675
-2.05251666666667
-1.69058333333333
-1.64716666666667
-2.33013333333333
-2.14266666666667
-1.67266666666667
-1.577
-1.8798
-1.74181666666667
-1.15078333333333
31.153
61.1305
262.815
636.051666666667
380.516666666667
981.595
911.063333333333
924.463333333333
411.488333333333
333.933333333333
135.121666666667
47.634
6.53846666666667
-2.06298333333333
-2.95553333333333
-2.32385
-1.64938333333333
-2.106
-1.97688333333333
-2.04676666666667
-1.79971666666667
-1.3331
-0.767233333333333
0.239283333333333
36.5251166666667
251.265
500.143333333333
698.571666666667
943.155
621.411666666667
309.496666666667
512.48
392.065
285.786666666667
227.821666666667
75.8228333333333
5.64906666666667
-1.58958333333333
-2.01191666666667
-2.00235
-2.42741666666667
-2.18965
-1.63223333333333
-1.91926666666667
-1.03061666666667
-0.65545
-1.51975
0.697666666666667
94.1741666666667
300.246666666667
521.725
751.73
944.205
1012.08333333333
745.071666666667
313.828333333333
534.835
516.031666666667
209.796666666667
88.5565
10.4181166666667
-2.48686666666667
-2.55921666666667
-2.56873333333333
-2.36248333333333
-2.56921666666667
-2.23245
-2.3233
-2.0627
-1.58373333333333
-1.73911666666667
-1.63778333333333
0.712283333333333
5.45793333333333
18.308
73.43
205.066666666667
267.03
465.853333333333
588.01
573.001666666667
620.04
328.78
51.3601666666667
5.78186666666667
-2.71015
-2.9427
-1.72933333333333
-1.96495
-2.49143333333333
-1.99216666666667
-2.0917
-2.0443
-1.84108333333333
-2.06888333333333
-1.51286666666667
62.2863666666667
163.491666666667
61.5048333333333
130.611333333333
249.053333333333
643.77
607.555
726.185
741.25
552.373333333333
272.781666666667
105.977666666667
16.5480333333333
-2.04266666666667
-1.71345
-2.17405
-2.29068333333333
-1.5072
-1.13793333333333
-1.07128333333333
-1.32841666666667
-1.57908333333333
-0.980833333333333
-0.82585
28.3427666666667
121.063333333333
248.863333333333
310.705
406.503333333333
465.596666666667
380.12
432.608333333333
486.523333333333
374.081666666667
181.803333333333
94.718
10.1275166666667
-2.33485
-2.28393333333333
-2.16038333333333
-2.22975
-2.17543333333333
-2.53675
-2.26611666666667
-1.98223333333333
-2.02103333333333
-2.47478333333333
-1.81958333333333
83.6626
326.476666666667
556.561666666667
556.908333333333
762.203333333333
1020.94833333333
820.91
573.365
819.305
496.103333333333
388.656666666667
73.4845
14.6360666666667
-2.50468333333333
-2.30706666666667
-2.28596666666667
-2.43743333333333
-2.70303333333333
-2.458
-2.14783333333333
-2.04493333333333
-2.73953333333333
-2.57331666666667
-1.79375
88.7118333333333
323.408333333333
591.251666666667
551.606666666667
708.488333333333
874.091666666667
768.021666666667
1011.30333333333
626.378333333333
473.78
322.501666666667
72.8788333333333
9.2807
-2.45696666666667
-2.64413333333333
-3.0623
-2.69228333333333
-2.3629
-2.63785
-2.02331666666667
-2.03308333333333
-1.80831666666667
-2.29483333333333
-0.968
43.3590666666667
191.983333333333
567.086666666667
807.496666666667
537.323333333333
525.973333333333
403.356666666667
420.988333333333
372.613333333333
403.831666666667
178.855
41.55
9.64401666666667
-2.64486666666667
-2.49753333333333
-2.6084
-2.70413333333333
-2.24666666666667
-2.53165
-2.46381666666667
-2.22821666666667
-1.90731666666667
-2.46526666666667
-1.94811666666667
66.7121666666667
401.14
512.693333333333
543.885
543.87
637.661666666667
784.43
712.711666666667
510.758333333333
110.115
94.959
109.818333333333
26.9275666666667
-2.79363333333333
-2.57635
-2.75523333333333
-2.06125
-1.95353333333333
-1.98006666666667
-2.2299
-2.08811666666667
-2.55718333333333
-2.62951666666667
-1.50733333333333
54.07155
233.345
494.105
552.976666666667
866.348333333333
1099.25
1060.825
835.155
779.703333333333
431.881666666667
159.176666666667
73.4153333333333
15.0838166666667
-2.9359
-3.06161666666667
-2.912
-2.75393333333333
-2.51801666666667
-2.4664
-2.23941666666667
-2.58836666666667
-2.68481666666667
-2.46528333333333
-1.16341666666667
65.43315
297.488333333333
560.983333333333
745.786666666667
769.61
1122.615
1136.715
957.501666666667
809.486666666667
644.778333333333
412.368333333333
106.662833333333
15.7767666666667
-2.97448333333333
-3.13401666666667
-1.89891666666667
-1.89891666666667
-1.89891666666667
-1.89891666666667
-1.89891666666667
-1.53441666666667
-1.33403333333333
-1.23625
-1.02688333333333
22.22475
258.571666666667
599.306666666667
758.05
763.053333333333
1094.85
1003.47666666667
933.396666666667
743.083333333333
227.926666666667
98.9685
43.7743833333333
0.020766666666667
-0.680516666666667
-0.338
-1.02628333333333
-3.08993333333333
-2.41473333333333
-2.44196666666667
-2.42676666666667
-1.84145
-1.65231666666667
-1.85138333333333
-1.76578333333333
16.25985
204.466
290.905
700.971666666667
779.436666666667
773.765
210.338333333333
131.274166666667
54.6991666666667
160.22
46.3661666666667
17.7598333333333
-0.1597
-2.30735
-2.03845
-1.74323333333333
-2.2862
-2.38058333333333
-1.99813333333333
-2.06676666666667
-2.07256666666667
-2.07081666666667
-1.84861666666667
-1.76861666666667
8.45178333333333
52.7495
226.511666666667
517.988333333333
681.843333333333
